Date,NDX_Close,NDX_DailyReturn,RF_Annual_Pct,RF_Daily_Pct,NDX2L_DailyReturn,NDX3L_DailyReturn,NDX2L_Adj_DailyReturn,NDX3L_Adj_DailyReturn,NDX_Indexed,NDX2L,NDX3L,NDX2L_adj,NDX3L_adj
1999/12/17,3359.86,0.83,4.6454,0.018434,1.66,2.49,1.6378,2.4496,3015.176222,41785.94158,259128.8286,16640.38479,47512.27734
1999/12/20,3390.01,0.9,4.6442,0.018429,1.8,2.7,1.7778,2.6596,3042.312808,42538.08853,266125.3069,16936.21767,48775.93718
1999/12/21,3528.53,4.09,4.6438,0.018428,8.18,12.27,8.1578,12.2297,3166.743402,46017.70417,298778.8821,18317.84081,54741.0646
1999/12/22,3562.29,0.96,4.6435,0.018426,1.92,2.88,1.8978,2.8397,3197.144139,46901.24409,307383.7139,18665.47748,56295.52206
1999/12/23,3590.28,0.79,4.6431,0.018425,1.58,2.37,1.5578,2.3297,3222.401577,47642.28375,314668.7079,18956.24928,57607.0153
1999/12/27,3598.51,0.23,4.6415,0.018419,0.46,0.69,0.4378,0.6497,3229.813101,47861.43825,316839.922,19039.24189,57981.271
1999/12/28,3579.95,-0.52,4.6412,0.018417,-1.04,-1.56,-1.0622,-1.6003,3213.018073,47363.6793,311897.2192,18837.00952,57053.3813
1999/12/29,3689.68,3.07,4.6408,0.018416,6.14,9.21,6.1178,9.1697,3311.657728,50271.80921,340622.9531,19989.4228,62284.99177
1999/12/30,3683.67,-0.16,4.6404,0.018414,-0.32,-0.48,-0.3422,-0.5203,3306.359075,50110.93942,338987.9629,19921.02218,61960.91019
1999/12/31,3707.83,0.66,4.64,0.018413,1.32,1.98,1.2978,1.9397,3328.181045,50772.40382,345699.9246,20179.56069,63162.75515
2000/1/3,3790.55,2.23,4.6497,0.018451,4.46,6.69,4.4378,6.6496,3402.399482,53036.85303,368827.2496,21075.08501,67362.82936
2000/1/4,3546.2,-6.45,4.6529,0.018464,-12.9,-19.35,-12.9222,-19.3904,3182.944716,46195.09899,297459.1768,18351.71327,54300.89395
2000/1/5,3507.31,-1.1,4.6561,0.018477,-2.2,-3.3,-2.2222,-3.3404,3147.932324,45178.80681,287643.0239,17943.89296,52487.00224
2000/1/6,3340.81,-4.75,4.6593,0.018489,-9.5,-14.25,-9.5223,-14.2905,2998.405539,40886.82016,246653.893,16235.22895,44986.36241
2000/1/7,3529.6,5.65,4.6626,0.018502,11.3,16.95,11.2777,16.9095,3167.815452,45507.03084,288461.7279,18066.19389,52593.33291
2000/1/10,3717.41,5.32,4.6722,0.018541,10.64,15.96,10.6177,15.9194,3336.343234,50348.97892,334500.2197,19984.40627,60965.88997
2000/1/11,3544.35,-4.66,4.6755,0.018553,-9.32,-13.98,-9.3423,-14.0206,3180.869639,45656.45409,287737.089,18117.39843,52418.10705
2000/1/12,3478.14,-1.87,4.6787,0.018566,-3.74,-5.61,-3.7623,-5.6506,3121.387377,43948.9027,271595.0383,17435.76101,49456.15665
2000/1/13,3612.08,3.85,4.6819,0.018579,7.7,11.55,7.6777,11.5093,3241.560791,47332.96821,302964.2652,18774.41792,55148.23876
2000/1/14,3704.74,2.57,4.6851,0.018592,5.14,7.71,5.1176,7.6693,3324.868903,49765.88278,326322.81,19735.22473,59377.73605
2000/1/18,3757.78,1.43,4.698,0.018643,2.86,4.29,2.8376,4.2492,3372.414528,51189.18702,340322.0586,20295.22893,61900.82785
2000/1/19,3790.89,0.88,4.7013,0.018656,1.76,2.64,1.7376,2.5992,3402.091776,52090.11672,349306.5609,20647.87363,63509.75192
2000/1/20,3841.74,1.34,4.7045,0.018669,2.68,4.02,2.6576,3.9792,3447.679806,53486.13184,363348.6847,21196.60359,66036.91342
2000/1/21,3849.96,0.21,4.7077,0.018681,0.42,0.63,0.3975,0.5891,3454.919933,53710.7736,365637.7814,21280.87043,66425.96672
2000/1/24,3660.96,-4.91,4.7174,0.01872,-9.82,-14.73,-9.8425,-14.7709,3285.283365,48436.37563,311779.3362,19186.30297,56614.23264
2000/1/25,3759.11,2.68,4.7206,0.018733,5.36,8.04,5.3375,7.999,3373.328959,51032.56536,336846.3948,20210.37144,61142.82936
2000/1/26,3621.21,-3.67,4.7238,0.018745,-7.34,-11.01,-7.3625,-11.051,3249.527786,47286.77507,299759.6068,18722.37977,54385.94584
2000/1/27,3593.15,-0.77,4.727,0.018758,-1.54,-2.31,-1.5625,-2.351,3224.506422,46558.55873,292835.1598,18429.83735,53107.32773
2000/1/28,3446.13,-4.09,4.7303,0.018771,-8.18,-12.27,-8.2025,-12.311,3092.62411,42750.06863,256904.2857,16918.12243,46569.2666
2000/1/31,3570.05,3.6,4.7399,0.018809,7.2,10.8,7.1774,10.7589,3203.958577,45828.07357,284649.9486,18132.40728,51579.60245
2000/2/1,3701.78,3.69,4.7432,0.018822,7.38,11.07,7.3574,11.0289,3322.184649,49210.1854,316160.6979,19466.48247,57268.24652
2000/2/2,3724.46,0.61,4.7464,0.018835,1.22,1.83,1.1974,1.7888,3342.449975,49810.54966,321946.4387,19699.57321,58292.68276
2000/2/3,3851.16,3.4,4.7496,0.018848,6.8,10.2,6.7774,10.1588,3456.093274,53197.66704,354784.9754,21034.68863,64214.52714
2000/2/4,3874.37,0.6,4.7528,0.01886,1.2,1.8,1.1774,1.7588,3476.829834,53836.03904,361171.105,21282.34468,65343.92388
2000/2/7,3933.34,1.52,4.7625,0.018899,3.04,4.56,3.0173,4.5187,3529.677648,55472.65463,377640.5074,21924.50352,68296.62644
2000/2/8,4062.77,3.29,4.7657,0.018912,6.58,9.87,6.5573,9.8287,3645.804042,59122.7553,414913.6254,23362.16305,75009.28646
2000/2/9,3968.46,-2.32,4.769,0.018924,-4.64,-6.96,-4.6627,-7.0013,3561.221388,56379.45946,386035.6371,22272.8568,69757.63056
2000/2/10,4090,3.06,4.7722,0.018937,6.12,9.18,6.0973,9.1386,3670.194763,59829.88237,421473.7086,23630.89812,76132.52471
2000/2/11,3968.89,-2.96,4.7754,0.01895,-5.92,-8.88,-5.9427,-8.9214,3561.556998,56287.95334,384046.8433,22226.58004,69340.44364
2000/2/14,3986.13,0.43,4.7851,0.018988,0.86,1.29,0.8372,1.2485,3576.871693,56772.02974,389001.0475,22412.67025,70206.18064
2000/2/15,3997.03,0.27,4.7883,0.019001,0.54,0.81,0.5172,0.7685,3586.529247,57078.5987,392151.956,22528.59507,70745.719
2000/2/16,3997.97,0.02,4.7915,0.019014,0.04,0.06,0.0172,0.0185,3587.246552,57101.43014,392387.2472,22532.47362,70758.79275
2000/2/17,4125.38,3.19,4.7948,0.019027,6.38,9.57,6.3572,9.5285,3701.679717,60744.50138,429938.7068,23964.90879,77501.01201
2000/2/18,3965.75,-3.87,4.798,0.01904,-7.74,-11.61,-7.7628,-11.6516,3558.424712,56042.87697,380022.8229,22104.55859,68470.92637
2000/2/22,3969.13,0.09,4.8109,0.019091,0.18,0.27,0.1571,0.2283,3561.627295,56143.75415,381048.8845,22139.29356,68627.26357
2000/2/23,4170.09,5.06,4.8141,0.019104,10.12,15.18,10.0971,15.1383,3741.845636,61825.50207,438892.1052,24374.72606,79016.26516
2000/2/24,4253.05,1.99,4.8173,0.019116,3.98,5.97,3.9571,5.9283,3816.308364,64286.15705,465093.9639,25339.26171,83700.56683
2000/2/25,4178.58,-1.75,4.8205,0.019129,-3.5,-5.25,-3.5229,-5.2918,3749.522968,62036.14156,440676.5308,24446.58511,79271.34177
2000/2/28,4162.13,-0.39,4.8302,0.019168,-0.78,-1.17,-0.8029,-1.2118,3734.899828,61552.25965,435520.6154,24250.29434,78310.71015
2000/2/29,4266.94,2.52,4.8334,0.01918,5.04,7.56,5.017,7.5181,3829.019304,64654.49354,468445.9739,25466.94369,84198.22467
2000/3/1,4309.01,0.99,4.8367,0.019193,1.98,2.97,1.957,2.9281,3866.926595,65934.65251,482358.8193,25965.34121,86663.65115
2000/3/2,4234.26,-1.73,4.8399,0.019206,-3.46,-5.19,-3.483,-5.2319,3800.028765,63653.31353,457324.3966,25060.97467,82129.49221
2000/3/3,4442.87,4.93,4.8431,0.019219,9.86,14.79,9.837,14.7481,3987.370183,69929.53025,524962.6748,27526.22562,94242.00764
2000/3/6,4457.18,0.32,4.8528,0.019257,0.64,0.96,0.617,0.918,4000.129767,70377.07924,530002.3165,27696.05502,95107.14339
2000/3/7,4390.83,-1.49,4.856,0.01927,-2.98,-4.47,-3.003,-4.512,3940.527834,68279.84228,506311.213,26864.33148,90815.8788
2000/3/8,4445.68,1.25,4.8592,0.019283,2.5,3.75,2.4769,3.7079,3989.784432,69986.83834,525297.8835,27529.74687,94183.27944
2000/3/9,4586.26,3.16,4.8625,0.019295,6.32,9.48,6.2969,9.4379,4115.86162,74410.00652,575096.1228,29263.27705,103072.2192
2000/3/10,4587.16,0.02,4.8657,0.019308,0.04,0.06,0.0169,0.0179,4116.684792,74439.77052,575441.1805,29268.22895,103090.6602
2000/3/13,4426.8,-3.5,4.8754,0.019347,-7,-10.5,-7.0231,-10.5422,3972.600824,69228.98659,515019.8565,27212.68713,92222.65175
2000/3/14,4226.99,-4.51,4.8786,0.019359,-9.02,-13.53,-9.0431,-13.5722,3793.436527,62984.532,445337.6699,24751.80865,79705.99892
2000/3/15,4130.01,-2.29,4.8818,0.019372,-4.58,-6.87,-4.6031,-6.9122,3706.566831,60099.84043,414742.972,23612.44774,74196.53174
2000/3/16,4353.33,5.41,4.885,0.019385,10.82,16.23,10.7968,16.1877,3907.092096,66602.64317,482055.7564,26161.84715,86207.27181
2000/3/17,4440.45,2,4.8883,0.019398,4,6,3.9768,5.9577,3985.233938,69266.74889,510979.1018,27202.25995,91343.25304
2000/3/20,4261.15,-4.04,4.8979,0.019436,-8.08,-12.12,-8.1032,-12.1624,3824.230487,63669.99558,449048.4346,24998.00477,80233.75368
2000/3/21,4449.33,4.42,4.9011,0.019449,8.84,13.26,8.8168,13.2176,3993.261475,69298.42319,508592.2571,27202.02415,90838.73829
2000/3/22,4596.81,3.31,4.9044,0.019462,6.62,9.93,6.5968,9.8876,4125.438429,73885.97881,559095.4682,28996.47867,99820.49516
2000/3/23,4660.62,1.39,4.9076,0.019475,2.78,4.17,2.7568,4.1276,4182.782024,75940.00902,582409.7492,29795.84071,103940.6448
2000/3/24,4691.61,0.66,4.9108,0.019487,1.32,1.98,1.2967,1.9375,4210.388385,76942.41714,593941.4622,30182.21613,105954.5292
2000/3/27,4704.73,0.28,4.9205,0.019526,0.56,0.84,0.5367,0.7975,4222.177472,77373.29467,598930.5705,30344.20541,106799.4704
2000/3/28,4583.39,-2.58,4.9237,0.019539,-5.16,-7.74,-5.1833,-7.7826,4113.245294,73380.83267,552573.3444,28771.37166,98487.72776
2000/3/29,4413.92,-3.7,4.9269,0.019551,-7.4,-11.1,-7.4233,-11.1426,3961.055218,67950.65105,491237.7031,26635.58033,87513.63937
2000/3/30,4250.19,-3.71,4.9302,0.019564,-7.42,-11.13,-7.4433,-11.1726,3814.100069,62908.71274,436562.9468,24653.00513,77736.07269
2000/3/31,4397.84,3.47,4.9334,0.019577,6.94,10.41,6.9167,10.3674,3946.449342,67274.57741,482009.1495,26358.168,85795.24658
2000/4/3,4077.02,-7.29,4.9431,0.019615,-14.58,-21.87,-14.6034,-21.9127,3658.753185,57465.94402,376593.7485,22508.98321,66995.17211
2000/4/4,4034.17,-1.05,4.9463,0.019628,-2.1,-3.15,-2.1234,-3.1927,3620.336276,56259.1592,364731.0455,22031.02792,64856.1849
2000/4/5,4030.26,-0.1,4.9495,0.019641,-0.2,-0.3,-0.2234,-0.3428,3616.71594,56146.64088,363636.8523,21981.80824,64633.87484
2000/4/6,4086.73,1.4,4.9527,0.019654,2.8,4.2,2.7766,4.1572,3667.349963,57718.74682,378909.6001,22592.14995,67320.83463
2000/4/7,4291.53,5.01,4.956,0.019666,10.02,15.03,9.9966,14.9872,3851.084196,63502.16525,435859.713,24850.5886,77410.3259
2000/4/10,3998.26,-6.83,4.9656,0.019705,-13.66,-20.49,-13.6835,-20.5329,3588.055146,54827.76948,346552.0578,21450.16459,61515.73969
2000/4/11,3909.21,-2.23,4.9689,0.019718,-4.46,-6.69,-4.4835,-6.7329,3508.041516,52382.45096,323367.7252,20488.44914,57373.92959
2000/4/12,3633.63,-7.05,4.9721,0.01973,-14.1,-21.15,-14.1235,-21.193,3260.724589,44996.52538,254975.4513,17594.76297,45214.69967
2000/4/13,3553.81,-2.2,4.9753,0.019743,-4.4,-6.6,-4.4235,-6.643,3188.988648,43016.67826,238147.0715,16816.45632,42211.09686
2000/4/14,3205.7,-9.8,4.9785,0.019756,-19.6,-29.4,-19.6235,-29.443,2876.467761,34585.40932,168131.8325,13516.47466,29782.88185
2000/4/17,3529.45,10.1,4.9882,0.019794,20.2,30.3,20.1764,30.2569,3166.991004,41571.662,219075.7777,16243.61749,38794.26431
2000/4/18,3715.81,5.28,4.9914,0.019807,10.56,15.84,10.5364,15.7969,3334.208129,45961.62951,253777.3809,17955.11372,44922.55292
2000/4/19,3583.07,-3.57,4.9946,0.01982,-7.14,-10.71,-7.1636,-10.7531,3215.176899,42679.96916,226597.8234,16668.88302,40091.97146
2000/4/20,3505.29,-2.17,4.9979,0.019833,-4.34,-6.51,-4.3636,-6.5532,3145.40756,40827.6585,211846.3051,15941.5192,37464.68135
2000/4/24,3353.53,-4.33,5.0108,0.019884,-8.66,-12.99,-8.6837,-13.0333,3009.211413,37291.98328,184327.4701,14557.21285,32581.81201
2000/4/25,3621.56,7.99,5.014,0.019897,15.98,23.97,15.9563,23.9267,3249.647405,43251.2422,228510.7647,16880.01027,40377.5691
2000/4/26,3505.71,-3.2,5.0172,0.01991,-6.4,-9.6,-6.4237,-9.6433,3145.658688,40483.1627,206573.7312,15795.69252,36483.83446
2000/4/27,3692.57,5.33,5.0204,0.019922,10.66,15.99,10.6363,15.9467,3313.322296,44798.66785,239604.8709,17475.771,42301.78866
2000/4/28,3773.18,2.18,5.0237,0.019935,4.36,6.54,4.3363,6.4966,3385.552722,46751.88976,255275.0294,18233.57198,45049.98257
2000/5/1,3829.29,1.49,5.0333,0.019974,2.98,4.47,2.9563,4.4266,3435.997458,48145.09608,266685.8232,18772.60316,47044.14746
2000/5/2,3627.31,-5.27,5.0366,0.019986,-10.54,-15.81,-10.5638,-15.8535,3254.920392,43070.60295,224522.7946,16789.51113,39586.02013
2000/5/3,3562.16,-1.8,5.0398,0.019999,-3.6,-5.4,-3.6238,-5.4435,3196.331825,41520.06125,212398.5637,16181.09803,37431.15895
2000/5/4,3570.73,0.24,5.043,0.020012,0.48,0.72,0.4562,0.6765,3204.003021,41719.35754,213927.8333,16254.91915,37684.37478
2000/5/5,3688.36,3.29,5.0462,0.020025,6.58,9.87,6.5562,9.8265,3309.41472,44464.49127,235042.5105,17320.62505,41387.41423
2000/5/8,3521.6,-4.52,5.0559,0.020063,-9.04,-13.56,-9.0638,-13.6036,3159.829175,40444.90126,203170.7461,15750.71253,35757.22839
2000/5/9,3444.64,-2.19,5.0591,0.020076,-4.38,-6.57,-4.4038,-6.6136,3090.628916,38673.41458,189822.4281,15057.07545,33392.37265
2000/5/10,3244.73,-5.8,5.0623,0.020089,-11.6,-17.4,-11.6239,-17.4437,2911.372439,34187.29849,156793.3256,13306.8623,27567.51755
2000/5/11,3381.57,4.22,5.0656,0.020101,8.44,12.66,8.4161,12.6163,3034.232356,37072.70648,176643.3606,14426.78495,31045.51963
2000/5/12,3406.25,0.73,5.0688,0.020114,1.46,2.19,1.4361,2.1463,3056.382252,37613.968,180511.8502,14633.9703,31711.84322
2000/5/15,3512.11,3.11,5.0785,0.020153,6.22,9.33,6.1961,9.2862,3151.43574,39953.55681,197353.6058,15540.70244,34656.66924
2000/5/16,3646.89,3.84,5.0817,0.020165,7.68,11.52,7.6561,11.4762,3272.450873,43021.98997,220088.7412,16730.50868,38633.92995
2000/5/17,3550.5,-2.64,5.0849,0.020178,-5.28,-7.92,-5.3039,-7.9638,3186.05817,40750.4289,202657.7129,15843.13118,35557.18228
2000/5/18,3426.35,-3.5,5.0881,0.020191,-7,-10.5,-7.024,-10.5439,3074.546134,37897.89888,181378.653,14730.31585,31808.07773
2000/5/19,3260.64,-4.84,5.0914,0.020204,-9.68,-14.52,-9.704,-14.5639,2925.738101,34229.38226,155042.4726,13300.88987,27175.58118
2000/5/22,3264.71,0.12,5.101,0.020242,0.24,0.36,0.216,0.316,2929.248986,34311.53278,155600.6255,13329.61819,27261.46241
2000/5/23,3023.42,-7.39,5.1043,0.020255,-14.78,-22.17,-14.804,-22.214,2712.777486,29240.28824,121103.9668,11356.2982,21205.60058
2000/5/24,3180.31,5.19,5.1075,0.020268,10.38,15.57,10.356,15.526,2853.570638,32275.43016,139959.8545,12532.35217,24497.97626
2000/5/25,3099.28,-2.55,5.1107,0.020281,-5.1,-7.65,-5.1241,-7.6941,2780.804587,30629.38322,129252.9256,11890.18812,22613.08892
2000/5/26,3101.44,0.07,5.1139,0.020293,0.14,0.21,0.1159,0.1659,2782.75115,30672.26435,129524.3568,11903.97322,22650.60882
2000/5/30,3414.03,10.08,5.1268,0.020345,20.16,30.24,20.1359,30.1958,3063.252466,36855.79285,168692.5222,14300.94365,29490.14561
2000/5/31,3324.08,-2.63,5.1301,0.020357,-5.26,-7.89,-5.2841,-7.9342,2982.688926,34917.17814,155382.6822,13545.2636,27150.33648
2000/6/1,3518.98,5.86,5.1333,0.02037,11.72,17.58,11.6959,17.5358,3157.474497,39009.47142,182698.9578,15129.49867,31911.3564
2000/6/2,3755.67,6.73,5.1365,0.020383,13.46,20.19,13.4358,20.1457,3369.972531,44260.14628,219585.8773,17162.27499,38340.13594
2000/6/5,3730.31,-0.68,5.1462,0.020421,-1.36,-2.04,-1.3842,-2.0843,3347.056717,43658.20829,215106.3254,16924.7163,37540.99917
2000/6/6,3646.32,-2.25,5.1494,0.020434,-4.5,-6.75,-4.5242,-6.7944,3271.747941,41693.58891,200586.6485,16159.00761,34990.32843
2000/6/7,3736.01,2.46,5.1526,0.020447,4.92,7.38,4.8958,7.3356,3352.232941,43744.91349,215389.9431,16950.1176,37557.08389
2000/6/8,3707.31,-0.77,5.1558,0.02046,-1.54,-2.31,-1.5642,-2.3544,3326.420747,43071.24182,210414.4354,16684.97885,36672.8356
2000/6/9,3760.26,1.43,5.1591,0.020473,2.86,4.29,2.8358,4.2456,3373.988564,44303.07934,219441.2147,17158.12441,38229.80391
2000/6/12,3638.42,-3.24,5.1687,0.020511,-6.48,-9.72,-6.5043,-9.7645,3264.671334,41432.2398,198111.5287,16042.11183,34496.84942
2000/6/13,3765.81,3.5,5.172,0.020524,7,10.5,6.9757,10.4555,3378.934831,44332.49658,218913.2392,17161.16247,38103.65391
2000/6/14,3677.49,-2.35,5.1752,0.020536,-4.7,-7.05,-4.7243,-7.0946,3299.529862,42248.86924,203479.8558,16350.41659,35400.36541
2000/6/15,3752.01,2.03,5.1784,0.020549,4.06,6.09,4.0357,6.0454,3366.510319,43964.17333,215871.779,17010.26722,37540.46243
2000/6/16,3787.36,0.94,5.1816,0.020562,1.88,2.82,1.8557,2.7754,3398.155516,44790.69979,221959.3632,17325.92133,38582.35435
2000/6/19,3933.7,3.86,5.1913,0.0206,7.72,11.58,7.6956,11.5353,3529.324318,48248.54182,247662.2574,18659.26008,43032.94739
2000/6/20,3933.83,0,5.1945,0.020613,0,0,-0.0244,-0.0447,3529.324318,48248.54182,247662.2574,18654.71038,43013.70369
2000/6/21,3970,0.92,5.1978,0.020626,1.84,2.76,1.8156,2.7153,3561.794102,49136.31499,254497.7358,18993.40607,44181.6358
2000/6/22,3804.11,-4.18,5.201,0.020639,-8.36,-12.54,-8.3844,-12.5848,3412.911109,45028.51905,222583.7197,17400.92128,38621.47868
2000/6/23,3685.3,-3.12,5.2042,0.020652,-6.24,-9.36,-6.2644,-9.4048,3306.428282,42218.73946,201749.8835,16310.85424,34989.20767
2000/6/26,3771.45,2.34,5.2139,0.02069,4.68,7.02,4.6555,6.9751,3383.798704,44194.57647,215912.7254,17070.21261,37429.74967
2000/6/27,3699,-1.92,5.2171,0.020703,-3.84,-5.76,-3.8645,-5.8049,3318.829769,42497.50473,203476.1524,16410.53891,35256.99101
2000/6/28,3771.06,1.95,5.2203,0.020716,3.9,5.85,3.8755,5.8051,3383.546949,44154.90742,215379.5073,17046.53174,37303.6864
2000/6/29,3665.83,-2.79,5.2236,0.020728,-5.58,-8.37,-5.6045,-8.4149,3289.145989,41691.06358,197352.2425,16091.15917,34164.60028
2000/6/30,3763.79,2.67,5.2268,0.020741,5.34,8.01,5.3155,7.965,3376.966187,43917.36638,213160.1572,16946.48296,36885.81944
2000/7/3,3804.78,1.09,5.2364,0.02078,2.18,3.27,2.1555,3.2249,3413.775119,44874.76497,220130.4943,17311.75603,38075.36824
2000/7/5,3649.8,-4.07,5.2429,0.020805,-8.14,-12.21,-8.1646,-12.2551,3274.834471,41221.9591,193252.5609,15898.32473,33409.19289
2000/7/6,3793.48,3.94,5.2461,0.020818,7.88,11.82,7.8554,11.7749,3403.86295,44470.24948,216095.0136,17147.20367,37343.08261
2000/7/7,3841.27,1.26,5.2493,0.020831,2.52,3.78,2.4954,3.7348,3446.751623,45590.89976,224263.4052,17575.0949,38737.78941
2000/7/10,3772.2,-1.8,5.259,0.020869,-3.6,-5.4,-3.6246,-5.4452,3384.710094,43949.62737,212153.1813,16938.06116,36628.42757
2000/7/11,3744.53,-0.73,5.2622,0.020882,-1.46,-2.19,-1.4847,-2.2353,3360.00171,43307.96281,207507.0266,16686.58994,35809.68849
2000/7/12,3901.12,4.18,5.2655,0.020895,8.36,12.54,8.3353,12.4947,3500.449781,46928.5085,233528.4077,18077.47319,40284.00828
2000/7/13,3956.67,1.42,5.2687,0.020907,2.84,4.26,2.8153,4.2147,3550.156168,48261.27814,243476.7179,18586.41239,41981.85553
2000/7/14,4041.15,2.14,5.2719,0.02092,4.28,6.42,4.2553,6.3747,3626.12951,50326.86085,259107.9232,19377.32183,44658.05918
2000/7/17,4061.88,0.51,5.2816,0.020959,1.02,1.53,0.9953,1.4846,3644.622771,50840.19483,263072.2744,19570.17879,45321.04852
2000/7/18,3960.96,-2.48,5.2848,0.020971,-4.96,-7.44,-4.9847,-7.4854,3554.236126,48318.52117,243499.6972,18594.656,41928.5709
2000/7/19,3843.98,-2.95,5.288,0.020984,-5.9,-8.85,-5.9248,-8.8955,3449.38616,45467.72842,221949.974,17492.96836,38198.8314
2000/7/20,3995.46,3.94,5.2913,0.020997,7.88,11.82,7.8552,11.7745,3585.291975,49050.58542,248184.4609,18867.0818,42696.55809
2000/7/21,3908.75,-2.17,5.2945,0.02101,-4.34,-6.51,-4.3648,-6.5555,3507.491139,46921.79001,232027.6525,18043.57525,39897.58021
2000/7/24,3790.62,-3.02,5.3042,0.021048,-6.04,-9.06,-6.0648,-9.1056,3401.564907,44087.71389,211005.9472,16949.26523,36264.67073
2000/7/25,3865.39,1.97,5.3074,0.021061,3.94,5.91,3.9152,5.8644,3468.575735,45824.76982,223476.3987,17612.85764,38391.37096
2000/7/26,3818.28,-1.22,5.3106,0.021074,-2.44,-3.66,-2.4648,-3.7056,3426.259111,44706.64544,215297.1625,17178.72823,36968.72508
2000/7/27,3681.63,-3.58,5.3138,0.021087,-7.16,-10.74,-7.1849,-10.7857,3303.599035,41505.64962,192174.2472,15944.46127,32981.40214
2000/7/28,3477.31,-5.55,5.317,0.021099,-11.1,-16.65,-11.1249,-16.6957,3120.249289,36898.52252,160177.2351,14170.6608,27474.92919
2000/7/31,3609.35,3.8,5.3267,0.021138,7.6,11.4,7.5751,11.3542,3238.818762,39702.81023,178437.4399,15244.10145,30594.4965
2000/8/1,3521.15,-2.44,5.3299,0.021151,-4.88,-7.32,-4.9049,-7.3658,3159.791584,37765.31309,165375.8193,14496.3904,28340.96915
2000/8/2,3490.34,-0.87,5.3332,0.021163,-1.74,-2.61,-1.7649,-2.6558,3132.301397,37108.19664,161059.5104,14240.53879,27588.28436
2000/8/3,3623.5,3.82,5.3364,0.021176,7.64,11.46,7.6151,11.4142,3251.955311,39943.26286,179516.9303,15324.96351,30737.25407
2000/8/4,3618.63,-0.13,5.3396,0.021189,-0.26,-0.39,-0.285,-0.4359,3247.727769,39839.41038,178816.8143,15281.29368,30603.2796
2000/8/7,3710.39,2.54,5.3493,0.021227,5.08,7.62,5.055,7.5741,3330.220054,41863.25243,192442.6555,16053.76351,32921.1883
2000/8/8,3686.37,-0.65,5.3525,0.02124,-1.3,-1.95,-1.325,-1.996,3308.573624,41319.03015,188690.0237,15841.04954,32264.09049
2000/8/9,3693.04,0.18,5.3557,0.021253,0.36,0.54,0.335,0.494,3314.529056,41467.77865,189708.9499,15894.11345,32423.47577
2000/8/10,3595.19,-2.65,5.359,0.021266,-5.3,-7.95,-5.325,-7.996,3226.694036,39269.98639,174627.0883,15047.74625,29830.88703
2000/8/11,3644.61,1.37,5.3622,0.021279,2.74,4.11,2.715,4.064,3270.899744,40345.98401,181804.2617,15456.28529,31043.19963
2000/8/14,3719.61,2.06,5.3719,0.021317,4.12,6.18,4.0949,6.1339,3338.280279,42008.23855,193039.765,16089.20677,32947.35042
2000/8/15,3722.62,0.08,5.3751,0.02133,0.16,0.24,0.1349,0.1938,3340.950903,42075.45173,193503.0605,16110.91118,33011.21839
2000/8/16,3721.25,-0.04,5.3783,0.021342,-0.08,-0.12,-0.1051,-0.1662,3339.614523,42041.79137,193270.8568,16093.97663,32956.36132
2000/8/17,3830.59,2.94,5.3815,0.021355,5.88,8.82,5.8549,8.7738,3437.79919,44513.84871,210317.3464,17036.25882,35847.88569
2000/8/18,3807.51,-0.6,5.3848,0.021368,-1.2,-1.8,-1.2251,-1.8462,3417.172395,43979.68252,206531.6341,16827.54116,35186.05191
2000/8/21,3827.62,0.53,5.3944,0.021406,1.06,1.59,1.0348,1.5437,3435.283409,44445.86716,209815.4871,17001.67654,35729.21725
2000/8/22,3827.89,0.01,5.3977,0.021419,0.02,0.03,-0.0052,-0.0163,3435.626937,44454.75633,209878.4318,17000.79431,35723.38247
2000/8/23,3896.92,1.8,5.4009,0.021432,3.6,5.4,3.5748,5.3536,3497.468222,46055.12756,221211.8671,17608.53838,37635.88514
2000/8/24,3949.57,1.35,5.4041,0.021445,2.7,4.05,2.6748,4.0036,3544.684043,47298.616,230170.9477,18079.52898,39142.68231
2000/8/25,3931.25,-0.46,5.4073,0.021458,-0.92,-1.38,-0.9452,-1.4264,3528.378496,46863.46873,226994.5886,17908.63631,38584.34822
2000/8/28,3954.24,0.58,5.417,0.021496,1.16,1.74,1.1347,1.6935,3548.843091,47407.08497,230944.2945,18111.85172,39237.7803
2000/8/29,3951.94,-0.06,5.4202,0.021509,-0.12,-0.18,-0.1453,-0.2265,3546.713786,47350.19647,230528.5947,18085.53907,39148.90294
2000/8/30,3968.73,0.42,5.4234,0.021522,0.84,1.26,0.8147,1.2135,3561.609984,47747.93812,233433.255,18232.8835,39623.96107
2000/8/31,4077.59,2.74,5.4267,0.021534,5.48,8.22,5.4547,8.1734,3659.198097,50364.52513,252621.4686,19227.43183,42862.60142
2000/9/1,4099.3,0.53,5.4299,0.021547,1.06,1.59,1.0347,1.5434,3678.591847,50898.3891,256638.1499,19426.37479,43524.14862
2000/9/5,3987.03,-2.74,5.4428,0.021598,-5.48,-8.22,-5.5054,-8.2667,3577.79843,48109.15737,235542.494,18356.88133,39926.14271
